LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
120000.0,2,3,1,55.0,1,-2,-2,-2,-2,-1,-0.295595,0.0,0.0,0.0,0.0,3852.6917,0.0,0.0,201.12172,0.0,3104.962,0.0,1
50000.0,1,1,2,31.0,0,0,0,0,0,0,4568.186,4756.12,5073.205,5900.761,8118.3643,-816.26996,1126.6229,1108.5751,283.5673,394.9625,380.81656,316.0,1
110000.0,2,2,1,36.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220000.0,1,1,1,43.0,-2,-2,-2,-2,-2,-2,397.17044,1476.9695,3785.0378,8700.779,3356.968,8490.1455,1500.0,3016.2102,8976.406,3004.848,7716.783,7001.087,0
50000.0,2,2,2,30.0,2,2,2,2,2,2,5149.3687,5008.242,6949.8003,9364.889,9215.244,11987.291,0.0,0.0,1330.493,0.0,1500.0,0.0,1
100000.0,1,2,1,41.0,1,3,2,2,2,2,43153.0,40124.0,38211.184,48585.49,54503.316,58424.367,0.0,0.0,3893.757,6000.0,2299.6646,3301.415,0
470000.0,1,1,2,30.0,-1,-1,-1,-1,0,-1,0.0,37544.598,26461.182,120074.914,106493.63,7701.2637,33411.746,32487.488,125541.04,1300.0,7253.6055,17350.996,0
210000.0,1,2,1,40.0,1,2,0,0,0,0,224916.58,243208.47,211427.38,167373.83,140501.8,137300.56,13002.757,6229.7676,7940.3774,5000.0,21863.193,0.0,0
120000.0,2,3,2,24.0,0,0,0,0,0,0,136686.22,145336.89,146361.23,147630.52,105508.53,100496.69,6000.0,10000.0,8769.117,5000.0,4212.4487,4087.6384,0
100000.0,1,1,2,35.0,0,0,0,0,0,0,59394.05,57492.5,47313.29,43739.402,47421.516,44947.395,3284.2756,6000.0,3000.0,2200.0251,1500.0,2000.0,0
344707.1,1,2,2,32.0,0,0,0,0,0,0,22482.062,17878.025,9967.152,11171.243,13753.542,12636.213,1835.861,1703.4678,1766.1115,2000.0,1200.0,1801.2249,0
50000.0,1,2,1,44.27584,0,0,0,0,0,0,5257.32,5343.6396,6064.8657,6128.648,7554.1025,5225.658,1255.6388,1149.9736,1000.0,627.32056,399.96722,390.0,0
20000.0,2,3,2,23.0,-1,2,2,-1,0,-1,1688.5514,2219.7983,2027.1624,796.9375,1556.4222,682.25696,1033.7413,0.0,504.20877,185.40367,849.5264,390.0,1
60000.0,1,2,1,35.0,-1,0,0,0,-2,-2,76178.17,77462.78,55657.812,0.0,0.0,0.0,3348.737,1900.0,0.0,0.0,0.0,0.0,0
210000.0,2,1,1,40.0,0,0,0,0,0,0,178811.84,193863.86,173180.44,165182.06,150750.28,148938.78,7691.995,6000.0,5642.909,6499.711,5500.0,6622.492,0
50000.0,2,1,2,37.0,0,0,0,0,0,0,36986.68,38967.68,18031.742,19447.166,19349.342,20371.885,2000.0,1500.0,1000.0,599.7917,851.8395,1000.0,0
321919.5,2,2,2,30.0,0,0,-1,-1,0,0,12550.366,-1497.6761,0.0,0.0,0.0,0.0,0.0,390.0,813.2921,760.9142,0.0,1500.0,0
60000.0,1,1,2,27.0,-2,-2,-2,-2,-2,-2,507.34274,-13.511832,775.4357,0.0,705.8774,-15.859347,321.76147,4000.0,0.0,1038.1094,0.0,1500.0,0
120000.0,2,2,2,37.0,0,0,0,0,0,0,25094.176,70445.53,84618.57,96780.05,106298.12,109383.49,25914.602,6000.0,5227.005,4962.0107,4000.0,4452.807,0
210000.0,2,2,2,28.0,0,0,0,0,0,0,127680.47,87181.766,86400.836,83307.305,83933.28,89706.24,3342.5898,3147.7883,3500.0,3048.5735,3122.577,3297.166,0
80000.0,2,2,1,29.0,0,0,0,0,0,0,53810.82,58746.547,59464.723,64339.65,62189.926,74393.22,2142.5542,2707.0488,4000.0,2500.0,4019.074,2402.6504,0
340000.0,1,3,2,50.0,-1,-1,-1,-1,-1,0,547.0904,1515.5336,0.0,737.97455,834.06866,7651.749,1499.0316,0.0,694.5764,1000.0,5000.0,597.8376,0
450000.0,1,1,2,28.0,0,0,0,0,0,0,72140.734,214246.42,231761.27,281994.88,204109.83,233477.44,152025.73,10792.396,12002.97,10000.0,10822.641,7000.0,0
280000.0,2,3,1,45.0,0,-1,-1,-1,-1,0,692868.06,47528.676,4455.5044,9808.966,76428.164,31400.352,40675.777,4377.918,10137.367,89331.91,7515.059,37662.02,0
130000.0,2,2,2,26.0,1,2,2,0,0,0,37077.277,28610.133,27802.791,100700.664,121782.07,120956.15,0.0,0.0,60210.445,7187.142,5000.0,0.0,1
220000.0,2,2,1,32.0,-1,-1,0,0,0,0,11752.244,27856.908,53215.926,67833.01,64920.668,12168.624,18632.508,44721.02,41004.625,2753.856,6000.0,156226.78,0
110000.0,1,1,2,35.0,-1,-1,-1,-1,-1,-1,18174.588,20364.717,15512.468,7517.657,10963.341,574.96027,20000.0,15562.528,3180.5422,10000.0,1346.2701,22903.113,0
100000.0,2,1,1,42.0,-1,-1,-1,-1,-1,0,7013.2407,12552.423,8304.231,0.0,17911.438,4439.5605,13930.433,9038.576,390.0,12793.929,0.0,97.370995,0
27612.195,1,2,2,47.0,0,0,0,0,0,0,29438.695,33336.2,26431.053,22021.172,19941.557,19574.65,1500.0,1660.4135,780.813,709.3452,1020.13367,4808.9263,0
50000.0,2,2,2,23.0,-1,0,-1,-2,-2,-2,6866.4736,3734.7913,7556.199,300.81168,0.0,0.0,1153.9171,7872.872,190.59511,0.0,0.0,0.0,0
150000.0,1,3,2,33.0,0,0,0,0,0,0,98257.45,94670.01,100183.984,83035.984,75046.516,67893.78,3700.0,3584.7048,3000.0,2004.3917,2360.6492,2002.0236,0
360000.0,1,1,2,33.0,0,0,0,0,0,0,295794.34,279236.5,255273.84,232438.98,244407.66,233274.67,10000.0,10000.0,10000.0,10569.148,9410.513,29381.975,0
100000.0,2,2,1,28.0,-1,-1,0,0,0,0,4840.138,48323.92,41592.91,40733.824,39481.445,29596.586,57293.496,2299.8784,1000.0,1002.764,1000.0,385.94644,0
210505.39,2,2,1,42.0,0,0,0,0,0,0,153576.55,165089.61,177848.2,165107.0,191513.92,169904.48,6909.6196,7000.0,5778.4775,5880.5234,6000.0,5000.0,1
500000.0,2,1,2,33.0,1,-2,-2,-1,-1,-2,0.0,0.0,0.0,317.69632,0.0,0.0,0.0,0.0,125.54019,0.0,0.0,0.0,1
20000.0,2,2,2,27.0,-1,-1,-1,-1,-1,-1,1258.8131,647.5692,1753.9534,411.02386,1433.2814,804.54315,550.15247,1312.9044,427.71936,1189.0409,606.40784,688.9642,0
20000.0,1,2,2,35.0,0,0,0,0,0,0,19854.21,19159.371,24365.797,21351.982,20427.162,21623.064,1668.0221,2500.0,1100.9226,780.0,900.17334,1500.0,0
171792.75,2,2,2,30.0,0,0,0,0,0,0,51127.938,51216.15,56493.977,33682.695,37057.01,32002.219,2697.576,3165.2537,2000.0,1815.1292,3371.8313,1300.0,0
20000.0,2,2,2,24.0,0,0,0,0,0,0,9675.389,11077.745,9475.439,10242.902,11221.178,12786.67,2520.351,2278.2625,1000.0,902.176,876.7273,500.0,0
230000.0,2,2,2,29.0,0,0,2,2,0,0,54203.188,227505.8,226331.84,220172.06,171969.3,182992.58,165713.16,9661.091,0.0,9024.038,8037.349,11052.192,0
50000.0,2,1,2,32.0,0,0,0,0,0,0,33873.56,37577.676,36139.03,29941.008,30406.256,32990.47,1878.0406,1607.7205,1080.0697,1600.0,1000.0,0.0,0
180000.0,2,2,1,36.0,-1,-1,-1,-1,0,0,28769.959,1333.5887,68198.88,79755.234,77042.15,81445.82,974.8948,71389.48,64360.402,3802.5906,2505.5334,4000.0,0
50000.0,2,1,2,23.0,2,0,0,0,0,0,3950.2727,7408.9688,8366.814,12932.9,16830.076,16419.742,2099.6665,1300.0,5000.0,4000.0,4000.1033,2819.5554,1
200000.0,1,1,2,37.0,0,0,0,0,0,0,163571.2,155549.86,143156.83,126396.0,144953.53,120071.03,6396.5874,5101.4907,3818.517,22726.389,4000.0,3000.0,1
280000.0,2,3,2,47.0,-2,-1,0,-1,-1,-1,780.0,8291.389,7577.352,3044.1584,0.0,4892.5586,8910.263,2070.0037,3500.0,0.0,5000.0,396.0,0
390000.0,1,1,2,31.0,0,0,0,0,0,0,171657.25,147401.89,132196.5,106927.03,91580.62,92944.45,6612.1514,4615.5767,4000.0,3500.0,3837.941,2889.8672,0
310000.0,1,3,1,40.0,0,0,0,2,0,0,18023.48,15334.641,17525.805,14722.741,14139.91,17350.125,1341.0914,1665.9219,500.0,700.0,800.0,1249.7987,0
160000.0,2,1,2,33.0,0,0,0,0,0,0,39656.73,26513.635,20682.06,18899.148,15498.625,16312.14,5431.5884,1266.2213,681.14075,964.6346,1363.07,2513.6833,0
30000.0,1,2,1,22.0,-2,-2,-2,-1,2,2,-895.1737,-337.89676,0.0,2447.6423,1241.5969,993.75256,0.0,0.0,2830.9543,0.0,2808.5542,0.0,0
500000.0,1,1,2,42.0,-2,-2,-2,-2,-2,-2,4598.433,2177.1108,1033.7904,1742.727,3801.7466,10042.733,2045.8739,1024.8851,2000.0,2500.0,7840.635,6623.491,0
200000.0,2,1,2,32.0,0,0,0,0,0,0,60648.91,69089.305,67848.195,67536.88,69853.46,68157.29,3000.0,3034.89,2800.6567,3000.3567,3000.0,2457.0078,0
110000.0,2,1,2,27.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200000.0,1,1,1,36.0,-1,0,0,0,0,0,46711.957,43085.57,40536.348,19791.217,19174.793,14818.679,3800.288,5000.0,2395.542,976.76666,825.4157,2378.882,0
100000.0,2,2,2,23.0,0,0,0,2,2,0,5137.409,3167.0413,17378.896,17355.926,15637.716,15338.101,634.74316,11994.07,1033.3214,1100.0,661.2052,647.43933,0
384578.5,1,2,2,32.0,-1,-1,-1,-2,-1,-1,501.64807,390.0,-116.23006,-1154.0891,3428.6199,0.0,302.80908,0.0,0.0,4323.5015,0.0,0.0,0
50000.0,1,1,2,26.0,0,0,0,0,0,0,17531.746,35771.504,21737.52,18094.037,13444.186,703.53326,17740.982,7081.887,2300.0151,844.4151,0.0,0.0,0
200000.0,1,2,1,34.0,0,0,0,0,0,0,131870.11,116013.16,93052.37,91035.41,74694.82,74294.24,4000.0,5000.0,3022.9219,2965.291,3112.694,2500.0,1
110000.0,2,2,1,46.0,0,0,0,0,0,0,51892.043,49437.664,42471.656,41133.434,41628.703,45236.246,2300.0,2300.0,2000.0,1500.0,1884.995,2500.0,0
250000.0,2,1,1,39.0,0,0,0,0,0,0,233479.88,224538.23,241576.0,244284.42,205076.61,210829.33,13671.371,15000.0,9000.0,8366.539,7148.5405,8000.0,0
50000.0,1,3,2,28.0,2,2,2,2,2,2,22245.678,23845.732,25057.902,29128.709,26676.74,29117.71,2000.0,0.0,2349.759,0.0,2000.0,1500.0,0
50000.0,2,2,2,24.0,0,0,2,2,2,2,21084.605,23575.895,24344.31,25879.348,23795.969,23665.496,2965.3696,1800.0,0.0,2000.0,1000.0,0.0,1
100000.0,2,1,1,47.0,0,0,0,0,0,0,89327.72,81407.586,72878.46,66099.99,46188.11,41128.527,4293.5815,2400.0,1776.9581,1981.4152,1500.0,1302.6249,0
160000.0,2,2,2,24.0,1,2,-1,-1,-1,0,5633.7383,1581.8324,2706.972,1612.786,29718.443,12522.528,0.0,2696.8684,1392.3816,25852.75,819.89813,1902.3502,0
200000.0,2,2,1,57.25556,-1,-1,-2,-2,-2,-2,7796.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90000.0,1,2,2,25.0,4,8,2,0,0,2,101746.0,108125.85,111247.79,88498.414,99136.93,89418.516,13947.098,1847.319,1300.015,8465.898,0.0,4515.6655,0
100000.0,2,1,2,22.0,2,-1,-1,-1,-1,-1,146.04639,390.0,390.0,560.36475,425.5686,0.0,398.5791,359.98615,474.045,377.9474,0.0,977.68805,1
150000.0,1,2,1,33.0,0,0,0,0,0,0,131486.11,139807.02,164739.98,69932.14,78628.64,80831.24,9572.505,30026.959,12140.273,5150.8306,7000.0,3811.263,0
50000.0,2,1,2,25.0,0,0,-1,-1,-1,-1,13763.345,2436.9285,823.435,461.2405,320.125,988.1626,775.8099,1028.5472,370.3238,391.001,1000.0,0.0,0
20000.0,1,3,1,54.476704,0,0,0,0,0,0,11804.521,13993.716,13779.314,13788.233,14968.75,14384.195,1300.0,1263.6658,948.3438,579.4144,505.21487,755.7552,0
350000.0,1,1,2,28.0,0,0,0,0,0,0,12716.036,13302.369,17293.438,15085.083,9734.517,13192.293,1880.7611,5028.8867,3000.0,2000.0,3000.0,0.0,0
536201.6,2,3,1,45.0,-2,-2,-1,0,0,-1,57962.652,36797.406,286394.2,190111.69,219963.72,38821.273,10539.117,834824.25,12624.893,101553.64,52264.812,70620.164,0
170000.0,2,3,1,43.0,0,0,0,0,0,0,163116.64,138750.19,142029.23,146303.56,143597.58,148980.84,6914.7886,5000.0,5214.5254,5419.231,5063.0386,5000.0,0
60000.0,1,3,2,25.0,0,0,0,0,0,0,89516.87,99518.234,40000.0,38847.227,8755.478,10639.272,3252.903,2500.0,4613.306,1300.0,1261.3153,119411.3,0
60000.0,1,1,2,30.0,-1,-1,-1,-1,-1,-1,3792.6797,663.08624,679.4302,370.44525,552.22174,2830.8684,390.0,641.8788,399.06702,780.0,2506.775,0.0,0
84551.48,2,2,2,27.0,0,0,0,0,2,2,56564.43,64295.79,66021.22,80193.45,77947.59,85544.15,2000.0,2200.0,7514.216,0.0,5000.0,4000.0,0
20000.0,2,2,2,22.0,0,0,0,0,0,0,18929.688,23581.365,20887.543,21385.217,26766.973,0.0,1700.4181,1248.2777,628.9761,947.5673,0.0,0.0,0
310446.28,2,2,2,30.188396,-1,-1,-1,-1,-2,-2,600.5435,1534.3295,558.59515,0.0,0.0,0.0,2000.0,1029.1958,0.0,0.0,0.0,0.0,0
140000.0,2,3,2,51.0,0,0,0,0,0,2,131878.38,138888.62,131510.1,136618.89,151100.34,143814.27,6000.0,5000.0,5358.872,8765.95,3117.5515,4295.3013,0
150000.0,2,1,2,35.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
280000.0,2,1,2,35.0,-2,-2,-2,-2,-2,-2,5684.3003,8207.746,5420.692,3323.4016,21504.094,0.0,10000.0,6003.9487,4962.8496,24225.828,199.02303,3423.1465,0
150000.0,2,3,1,39.0,-1,-1,-1,-1,-1,0,3171.6208,564.6412,2395.1375,921.02814,2471.738,2130.838,606.34827,2700.3154,1000.0,2432.6165,0.0,1548.8807,0
20000.0,2,2,2,27.0,1,2,0,0,0,2,22944.486,22373.32,21357.377,21089.07,17058.36,12616.864,0.0,1157.7028,1026.476,1000.0,0.0,0.0,0
390000.0,1,1,1,34.0,0,0,0,0,0,0,128832.28,84534.47,47218.523,41140.676,34503.395,28405.766,6713.008,7847.7266,1300.0559,3033.2163,1576.1624,5000.0,0
30000.0,1,1,2,27.0,0,0,2,0,0,0,28447.984,31026.781,30940.828,17168.627,18668.096,18477.396,4500.0,0.0,679.5009,2000.0,741.1545,0.0,1
70000.0,1,3,1,52.0,1,2,2,2,2,2,35815.195,34297.21,33057.332,36309.49,32797.95,37628.11,1479.5697,2000.0,1600.0,0.0,2397.0874,1710.4552,1
500000.0,2,3,1,37.0,-1,0,-1,0,-1,-1,3672.5679,7782.424,35373.387,16796.02,17620.242,33901.863,10000.0,30595.947,0.0,15938.975,34936.01,9501.6,0
20000.0,1,2,1,34.0,0,0,2,0,0,0,20257.67,21823.895,27066.648,26923.867,20951.402,22506.812,3700.0,607.23444,682.3838,1000.0,1073.8851,1032.1881,0
290000.0,2,2,2,52.0,-1,-1,-1,-1,0,0,5909.3384,10938.855,442.9328,39546.043,24872.81,16592.354,7782.6016,1627.1793,54930.543,0.0,0.0,0.0,1
450000.0,2,1,1,54.0,0,0,0,0,0,-2,4124.56,4836.923,3428.754,6585.584,0.0,0.0,2426.6958,1110.79,2000.0,0.0,0.0,0.0,0
120000.0,2,5,1,40.0,0,0,0,0,0,0,50269.395,40465.7,22760.26,25633.047,12893.773,390.0,1730.1672,2200.336,3572.9126,0.0,0.0,0.0,0
80000.0,1,3,2,33.0,0,0,0,0,2,2,37516.484,28627.963,24862.455,25344.617,27067.102,26108.914,1576.8962,1699.276,2341.9585,1054.887,1000.0,1000.0,0
60000.0,2,2,2,53.0,0,0,-2,-2,-2,-1,22369.74,0.0,0.0,0.0,933.5016,1390.9725,0.0,0.0,0.0,1033.8049,1460.9927,946.44006,1
70000.0,2,2,1,38.0,0,0,0,0,0,0,30755.771,27274.736,20035.537,20911.742,20256.035,19183.86,1502.4208,1756.7313,1156.3107,944.54114,1000.0,893.0177,0
150000.0,2,1,1,25.0,-1,2,-1,-1,-2,-2,1260.0148,660.2606,1813.5172,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,1
240000.0,2,3,1,52.0,0,0,0,0,0,0,208299.81,166311.5,109001.87,85407.875,78770.31,74248.086,5893.4995,3000.0,3500.0,2500.0,3914.9253,3083.9292,0
50000.0,1,2,2,24.0,1,2,0,0,3,2,43337.55,46489.31,43938.39,47674.477,47604.273,49220.37,0.0,2049.945,3000.0,1023.88654,1145.0826,1295.9467,1
150000.0,1,2,1,48.0,0,0,2,-1,-1,-1,25780.604,16645.021,6581.3423,2150.1191,630.1409,1470.942,4000.0,390.0,2000.0,681.03296,962.1345,889.61926,0
60000.0,2,2,1,35.0,0,0,0,0,0,-1,60493.96,46546.203,20919.49,18768.732,17506.764,18524.896,3000.0,1263.439,1000.0,700.2764,18691.576,2500.0,0
80000.0,1,2,1,28.0,2,2,2,2,2,2,86891.09,92615.98,85897.72,92278.484,114225.1,94951.9,8709.453,2738.7004,2399.2568,5251.149,0.0,5000.0,1
360000.0,1,1,2,36.0,0,-1,0,0,0,0,97103.55,232092.73,203356.61,195584.1,209442.12,183707.55,659528.3,17845.523,7063.0503,10066.465,7311.3896,10000.0,0
116782.08,1,1,2,24.0,0,0,0,2,0,0,85100.09,92074.445,98107.05,93058.12,95792.25,91216.15,4979.0073,6073.5615,1174.2396,3000.0,3000.0,3278.9475,0
50000.0,1,1,2,28.0,-1,-1,-1,-1,-2,-1,2270.1694,2228.9568,4973.924,0.0,0.0,1931.7413,2000.0,5022.7065,0.0,0.0,1800.4176,0.0,1
160000.0,1,2,1,35.0,-1,-1,-1,-1,-1,-1,2486.5928,0.0,545.08716,3048.8552,957.85376,825.0189,0.0,653.97327,3000.0,999.4638,726.4916,390.0,1
40000.0,2,1,2,25.0,0,0,2,2,2,2,36719.832,35743.883,41574.164,40190.29,41148.996,32591.041,3300.0,0.0,3111.1245,1200.9331,0.0,2000.0,0
150000.0,1,2,2,23.0,0,0,0,-2,-2,-2,132047.7,72869.46,-350.54343,-511.02283,-271.54416,-44.72998,5000.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,1,2,2,50.0,0,0,0,0,0,0,6564.4014,8771.94,8089.6113,9304.484,11423.461,10714.707,1500.0,1500.0,1200.0,390.0,782.9885,0.0,0
50000.0,2,3,2,38.0,2,2,2,2,0,0,48998.61,48161.37,45103.34,45491.406,28152.799,19194.475,3000.0,0.0,1074.3732,463.11523,0.0,159.29567,0
330000.0,2,2,2,24.0,0,0,0,0,0,0,1360.7769,2940.35,3167.5813,5272.0483,5243.3403,7203.748,1119.1953,1119.485,1853.7225,1000.0,0.0,654.25995,0
200000.0,2,2,1,38.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200000.0,2,2,1,51.0,-1,-1,-1,-1,0,-1,200.88283,741.1594,1790.9102,1205.9374,412.94434,645.673,315.69,1700.0,1200.0,0.0,335.15482,2000.0,0
170000.0,2,2,2,34.0,-1,-1,-1,0,-1,-1,57841.117,6426.5576,58381.168,25542.6,18432.686,16221.155,20743.174,59742.57,12845.962,19499.803,12930.66,27109.588,0
120000.0,2,2,2,32.0,-1,-1,-1,-1,0,0,1721.4081,0.0,992.1769,1100.977,588.4206,0.0,0.0,1285.8717,1136.6392,0.0,0.0,0.0,0
180000.0,2,1,1,33.0,2,0,0,-1,0,0,53729.22,48199.844,13603.212,10801.642,16310.492,25917.596,2000.0,4944.0903,11981.122,10000.0,19021.688,5000.0,1
310000.0,2,2,1,36.0,0,0,0,0,0,0,18682.193,21652.967,24104.736,25807.047,20791.99,19345.967,3500.0,1597.81,1000.0,3201.4302,343.2035,0.0,0
80000.0,1,2,1,36.0,0,0,2,0,0,0,28618.514,28490.385,23372.6,22348.385,19743.582,21808.932,2000.0,1000.0,1000.0,463.20264,500.0,0.0,0
50000.0,2,2,2,30.0,1,3,2,2,2,0,19784.195,23534.086,22609.295,20760.691,19482.533,19812.592,0.0,1743.6741,1500.0,396.87277,952.6556,316.0,1
180000.0,1,2,1,37.0,0,0,0,0,0,2,148770.9,106255.76,65009.105,116916.516,119095.98,123996.07,7026.522,3000.0,41807.89,10000.274,0.0,6000.0,1
400000.0,1,2,2,33.0,-1,-1,-1,0,-1,0,20721.893,1671.0276,4194.4194,390.0,3366.29,3356.266,3000.0,6307.448,0.0,3997.3572,0.0,39728.64,0
280000.0,2,2,2,42.0,-1,0,0,0,0,0,120887.3,113895.87,121338.5,120402.766,108674.625,108116.336,4719.2427,5936.022,4753.438,3201.1003,3592.982,3000.0,0
167123.55,1,2,2,30.0,0,0,0,0,0,0,69418.65,8026.1553,8499.456,7308.3037,8647.534,8336.915,2444.0793,1464.7526,600.0,1000.0,1357.4846,1000.0,0
50000.0,2,3,1,56.0,-2,-2,-2,-2,-2,-2,-9.382967,-85.9639,-267.00116,-1019.8545,0.0,0.0,0.0,0.0,0.0,109.79948,0.0,0.0,0
120000.0,2,2,2,26.0,0,0,0,0,0,2,102010.54,111972.92,121455.76,101587.05,53803.42,54057.375,8559.424,10000.507,15000.0,5516.0933,0.0,1000.0,0
260000.0,2,3,1,45.0,-1,-1,-1,-2,-2,-2,670.2151,777.9759,0.0,0.0,0.0,0.0,1193.102,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,2,23.0,0,0,0,0,0,-1,32052.941,34548.684,20055.938,18341.213,5928.498,44385.266,1606.8503,2000.0,904.7715,201.44986,40319.35,1000.0,0
160000.0,1,2,2,24.0,2,2,2,2,2,2,88625.99,86777.734,84709.734,90989.766,91636.96,91369.34,4000.0,0.0,5000.0,3639.0422,3582.271,4618.0083,1
210000.0,2,1,1,28.0,-1,-1,-1,-1,-1,-1,0.0,777.09766,3162.5623,334.1526,904.95,30038.117,1046.7183,3000.0,621.21936,904.95135,40047.203,880.72955,1
20000.0,2,1,2,25.0,0,0,0,-1,-1,-2,7734.595,8346.328,7921.9536,1581.593,780.0,812.1328,1500.0,3374.3323,1576.7705,1003.06555,325.49225,5333.127,0
210000.0,1,2,1,41.0,0,0,0,0,0,0,184490.67,195882.72,198371.61,174331.45,132098.25,120912.04,10230.577,10797.915,6724.942,4000.0,3660.8438,10001.032,0
30000.0,2,1,3,24.0,0,0,0,0,0,0,24196.15,19110.275,19612.89,19519.799,18776.998,17233.76,1498.1887,3200.0,1535.0912,713.191,600.9621,1000.0,0
170000.0,1,1,1,39.0,-1,0,0,0,-1,0,43593.266,30744.104,39685.875,782.84314,984.27826,0.0,3395.2358,4799.412,746.59906,2026.6686,0.0,0.0,1
360000.0,1,2,2,26.0,-1,0,0,0,0,0,193699.55,208015.2,196968.3,188313.11,176180.23,166216.47,12390.56,7519.656,5726.6943,5521.5723,5500.0,4000.0,1
200000.0,1,2,1,46.0,0,0,0,0,0,0,15312.648,19106.865,11700.567,8954.428,9809.106,10401.38,2000.0,2100.0,1467.1068,1195.0437,600.0,1000.0,0
200000.0,2,1,2,30.0,-2,-1,-1,0,-1,-1,37421.332,22724.309,19686.475,28130.756,18101.229,9457.894,23598.557,16328.182,5825.9326,18326.934,10009.199,79975.734,0
50000.0,2,2,2,23.0,0,0,0,0,0,0,23443.982,19580.324,21802.633,23378.564,22802.266,21463.664,1300.0,1777.6338,1000.0,664.4439,599.4565,627.4748,0
200000.0,1,2,2,24.0,0,0,0,0,2,0,30799.238,29667.625,28113.963,30713.734,29004.447,31077.602,1493.793,1500.0,1963.3744,0.0,1100.1812,1000.0,0
360000.0,2,2,1,52.161476,0,0,2,0,0,-1,336065.34,339568.78,296304.56,258416.72,242329.75,130005.47,16405.838,45.146023,9058.063,117717.16,146653.08,0.0,0
80000.0,2,2,2,29.0,1,2,0,0,0,0,81656.18,82784.92,77541.63,89628.51,35610.047,28093.678,0.0,2898.722,2000.0,1402.8276,1000.0,1000.0,0
220000.0,2,2,1,55.544834,0,0,0,0,0,0,37281.61,38443.973,38377.973,38113.395,39083.707,38614.75,2000.0,2101.4297,2000.0,1850.3158,3000.0,1563.6094,0
150000.0,2,1,2,37.0,2,0,0,0,0,0,15909.835,65149.656,62351.332,68812.69,68174.766,62806.01,46540.723,2496.177,2451.395,2000.0,2000.0,2000.0,0
100000.0,2,1,2,26.0,0,0,2,2,2,2,80067.25,90177.78,85933.555,95216.42,97467.64,88702.484,6000.0,4784.0483,3200.0,4000.0,0.0,4302.0024,0
70000.0,2,2,2,29.0,0,0,0,0,0,0,47924.812,30669.0,30269.082,28060.912,13714.562,11517.149,2853.601,1800.0,725.88715,500.0,1000.0,153.51453,0
220000.0,1,2,1,32.0,-2,-2,-2,-2,-2,-2,787.61145,1408.3911,5551.8647,3763.627,2583.5947,9080.119,1541.2205,5362.887,3300.0,2050.0884,7862.591,12182.262,0
90000.0,2,2,2,23.0,0,0,0,0,0,0,60957.508,71287.93,65254.855,48676.62,42437.7,41364.066,3984.5737,2116.5254,2049.5918,1500.0,1477.1919,1000.0,0
200000.0,2,3,1,29.0,-2,-2,-2,-2,-1,-1,70303.22,72590.29,372522.88,16558.805,19957.713,15758.033,10003.312,186046.75,1317.2494,7368.4727,11863.712,1287.198,0
128191.26,1,2,2,29.0,1,-2,-2,-2,-1,0,-579.73596,-440.74942,-315.39655,-660.4614,1744.7267,0.0,0.0,0.0,0.0,8024.822,0.0,0.0,0
20000.0,1,3,2,46.0,0,0,0,0,0,0,17475.121,18798.35,18995.4,19910.635,18927.166,20586.78,1332.7584,1278.6091,1167.4011,607.5373,1206.5536,0.0,1
108700.87,1,1,2,33.0,0,0,0,-1,-1,-1,59049.07,51530.32,0.0,1996.449,12003.746,670.94824,15000.0,1000.0,2000.0,10000.0,700.0,2101.0657,0
360000.0,1,2,2,35.0,1,-2,-2,-1,0,0,0.0,0.0,0.0,7563.8657,8824.205,8901.868,0.0,0.0,8367.971,2000.0,927.96295,1170.8591,0
110000.0,2,2,2,29.0,0,0,0,2,0,0,66113.97,65059.53,93968.06,84617.15,101797.76,99354.83,3829.0332,25408.621,0.0,5014.482,6007.207,5001.2295,0
50000.0,2,2,1,34.0,2,0,0,0,0,0,47595.105,47511.895,44765.723,27820.316,27832.4,29387.266,2300.0,1694.8849,2000.0,1443.9207,1000.0,1700.0645,1
220000.0,2,1,1,37.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,2,2,1,31.0,3,2,0,0,0,2,128741.125,122192.73,111773.37,104592.65,121532.53,118650.58,0.0,3000.0,3007.7358,29147.12,0.0,3613.4446,0
